episode,phase,total_steps,outcome,length,discounted_return
3175,rl,134809,too_close,31,0.4503
3176,rl,134831,collision,22,-0.1624
3177,rl,134861,too_close,30,0.4628
3178,rl,134896,too_close,35,0.4061
3179,rl,134919,success,23,0.5602
3180,rl,134952,too_close,33,0.4305
3181,rl,134959,success,7,0.8538
3182,rl,134982,success,23,0.5602
3183,rl,135019,too_close,37,0.359
3184,rl,135035,success,16,0.6736
3185,rl,135063,too_close,28,0.4911
3186,rl,135100,too_close,37,0.3862
3187,rl,135112,success,12,0.7485
3188,rl,135130,success,18,0.639
3189,rl,135164,too_close,34,0.3973
3190,rl,135191,too_close,27,0.4851
3191,rl,135202,too_close,11,0.7684
3192,rl,135225,success,23,0.5602
3193,rl,135245,success,20,0.6063
3194,rl,135285,too_close,40,0.3377
3195,rl,135293,success,8,0.8316
3196,rl,135314,too_close,21,0.589
3197,rl,135335,success,21,0.5905
3198,rl,135369,success,34,0.4193
3199,rl,135374,success,5,0.9
3200,rl,135396,success,22,0.5751
3201,rl,135486,too_close,90,-0.0027
3202,rl,135502,collision,16,-0.1742
3203,rl,135523,too_close,21,0.59
3204,rl,135529,too_close,6,0.8766
3205,rl,135543,success,14,0.71
3206,rl,135546,too_close,3,0.9375
3207,rl,135572,too_close,26,0.5176
3208,rl,135590,too_close,18,0.5763
3209,rl,135600,success,10,0.7889
3210,rl,135622,success,22,0.5751
3211,rl,135677,too_close,55,0.1825
3212,rl,135705,collision,28,-0.1359
3213,rl,135721,too_close,16,0.6519
3214,rl,135732,too_close,11,0.7684
3215,rl,135807,too_close,75,0.0352
3216,rl,135825,success,18,0.639
3217,rl,135859,too_close,34,0.4193
3218,rl,135889,success,30,0.4659
3219,rl,135912,success,23,0.5602
3220,rl,135954,too_close,42,0.3396
3221,rl,135958,collision,4,-0.2511
3222,rl,135970,too_close,12,0.7485
3223,rl,135980,success,10,0.7889
3224,rl,135997,success,17,0.6561
3225,rl,136020,too_close,23,0.5602
3226,rl,136051,too_close,31,0.385
3227,rl,136084,too_close,33,0.3748
3228,rl,136093,success,9,0.81
3229,rl,136130,too_close,37,0.378
3230,rl,136143,collision,13,-0.2748
3231,rl,136185,success,42,0.3396
3232,rl,136214,too_close,29,0.4668
3233,rl,136240,too_close,26,0.4847
3234,rl,136247,collision,7,-0.2135
3235,rl,136248,collision,1,-0.25
3236,rl,136281,success,33,0.4305
3237,rl,136296,collision,15,-0.1884
3238,rl,136319,success,23,0.5602
3239,rl,136372,too_close,53,0.2458
3240,rl,136433,success,61,0.2059
3241,rl,136451,too_close,18,0.6279
3242,rl,136468,too_close,17,0.6269
3243,rl,136496,success,28,0.4911
3244,rl,136505,success,9,0.81
3245,rl,136535,too_close,30,0.4659
3246,rl,136544,success,9,0.81
3247,rl,136558,collision,14,-0.2234
3248,rl,136562,too_close,4,0.9162
3249,rl,136573,success,11,0.7684
3250,rl,136611,success,38,0.3773
3251,rl,136631,too_close,20,0.6063
3252,rl,136689,too_close,58,0.2219
3253,rl,136710,collision,21,-0.1774
3254,rl,136740,too_close,30,0.4411
3255,rl,136757,too_close,17,0.6445
3256,rl,136807,too_close,50,0.26
3257,rl,136853,too_close,46,0.3057
3258,rl,136882,success,29,0.4783
3259,rl,136904,too_close,22,0.5368
3260,rl,136940,collision,36,-0.1232
3261,rl,136966,too_close,26,0.3769
3262,rl,137013,success,47,0.2977
3263,rl,137021,too_close,8,0.8165
3264,rl,137024,success,3,0.9487
3265,rl,137040,too_close,16,0.6736
3266,rl,137056,success,16,0.6736
3267,rl,137084,success,28,0.4911
3268,rl,137122,too_close,38,0.3557
3269,rl,137157,success,35,0.4084
3270,rl,137170,too_close,13,0.729
3271,rl,137187,collision,17,-0.164
3272,rl,137214,too_close,27,0.5042
3273,rl,137231,too_close,17,0.6561
3274,rl,137248,success,17,0.6561
3275,rl,137261,success,13,0.729
3276,rl,137295,too_close,34,0.3809
3277,rl,137312,success,17,0.6561
3278,rl,137321,success,9,0.81
3279,rl,137325,success,4,0.924
3280,rl,137380,too_close,55,0.228
3281,rl,137384,collision,4,-0.2935
3282,rl,137415,success,31,0.4538
3283,rl,137417,success,2,0.974
3284,rl,137422,success,5,0.9
3285,rl,137438,too_close,16,0.6294
3286,rl,137447,too_close,9,0.81
3287,rl,137507,success,60,0.2114
3288,rl,137520,success,13,0.729
3289,rl,137530,success,10,0.7889
3290,rl,137548,success,18,0.639
3291,rl,137564,collision,16,-0.1788
3292,rl,137595,too_close,31,0.4538
3293,rl,137615,success,20,0.6063
3294,rl,137630,success,15,0.6916
3295,rl,137642,success,12,0.7485
3296,rl,137662,success,20,0.6063
3297,rl,137690,success,28,0.4911
3298,rl,137703,success,13,0.729
3299,rl,137720,success,17,0.6561
3300,rl,137733,success,13,0.729
3301,rl,137759,too_close,26,0.5176
3302,rl,137773,success,14,0.71
3303,rl,137790,success,17,0.6561
3304,rl,137806,success,16,0.6736
3305,rl,137811,success,5,0.9
3306,rl,137825,too_close,14,0.71
3307,rl,137837,too_close,12,0.5948
3308,rl,137841,success,4,0.924
3309,rl,137879,too_close,38,0.3525
3310,rl,137915,too_close,36,0.391
3311,rl,137920,success,5,0.9
3312,rl,137945,success,25,0.5314
3313,rl,137963,success,18,0.639
3314,rl,138014,too_close,51,0.2652
3315,rl,138046,too_close,32,0.4418
3316,rl,138071,too_close,25,0.5163
3317,rl,138074,collision,3,-0.2674
3318,rl,138118,too_close,44,0.3118
3319,rl,138142,success,24,0.5456
3320,rl,138191,too_close,49,0.111
3321,rl,138211,success,20,0.6063
3322,rl,138269,too_close,58,0.2228
3323,rl,138317,too_close,48,0.2531
3324,rl,138326,collision,9,-0.2025
3325,rl,138370,too_close,44,0.3074
3326,rl,138380,success,10,0.7889
3327,rl,138411,success,31,0.4538
3328,rl,138422,success,11,0.7684
3329,rl,138431,success,9,0.81
3330,rl,138453,success,22,0.5751
3331,rl,138479,too_close,26,0.4789
3332,rl,138509,collision,30,-0.1226
3333,rl,138524,success,15,0.6916
3334,rl,138543,success,19,0.6205
3335,rl,138562,too_close,19,0.6034
3336,rl,138601,too_close,39,0.3675
3337,rl,138608,success,7,0.8538
3338,rl,138637,too_close,29,0.4539
3339,rl,138661,success,24,0.5456
3340,rl,138678,too_close,17,0.6561
3341,rl,138700,too_close,22,0.5722
3342,rl,138724,success,24,0.5456
3343,rl,138731,collision,7,-0.2135
3344,rl,138757,collision,26,-0.1635
3345,rl,138767,collision,10,-0.2016
3346,rl,138774,too_close,7,0.8248
3347,rl,138815,too_close,41,0.3383
3348,rl,138844,too_close,29,0.4682
3349,rl,138851,success,7,0.8538
3350,rl,138867,success,16,0.6736
3351,rl,138894,too_close,27,0.4911
3352,rl,138905,success,11,0.7684
3353,rl,138991,success,86,0.1066
3354,rl,139000,success,9,0.81
3355,rl,139023,too_close,23,0.5556
3356,rl,139046,too_close,23,0.5602
3357,rl,139098,too_close,52,0.2589
3358,rl,139125,success,27,0.5042
3359,rl,139157,too_close,32,0.442
3360,rl,139172,success,15,0.6916
3361,rl,139184,success,12,0.7485
3362,rl,139201,too_close,17,0.6029
3363,rl,139219,collision,18,-0.1728
3364,rl,139257,too_close,38,0.3201
3365,rl,139263,success,6,0.8766
3366,rl,139284,success,21,0.5905
3367,rl,139298,success,14,0.71
3368,rl,139353,too_close,55,0.1518
3369,rl,139360,success,7,0.8538
3370,rl,139407,too_close,47,0.2167
3371,rl,139437,too_close,30,-0.1256
3372,rl,139452,success,15,0.6916
3373,rl,139460,success,8,0.8316
3374,rl,139504,too_close,44,0.3222
3375,rl,139528,success,24,0.5456
3376,rl,139549,too_close,21,0.5897
3377,rl,139558,too_close,9,0.81
3378,rl,139594,success,36,0.3978
3379,rl,139623,too_close,29,0.4767
3380,rl,139651,too_close,28,0.4633
3381,rl,139666,success,15,0.6916
3382,rl,139695,too_close,29,0.4759
3383,rl,139718,success,23,0.5602
3384,rl,139728,success,10,0.7889
3385,rl,139749,success,21,0.5905
3386,rl,139755,success,6,0.8766
3387,rl,139774,too_close,19,0.6167
3388,rl,139809,collision,35,-0.109
3389,rl,139839,success,30,0.4659
3390,rl,139840,collision,1,-0.25
3391,rl,139853,success,13,0.729
3392,rl,139907,too_close,54,0.2417
3393,rl,139931,success,24,0.5456
3394,rl,139957,collision,26,-0.1355
3395,rl,139999,too_close,42,0.3228
3396,rl,140066,too_close,67,0.1757
3397,rl,140072,collision,6,-0.2192
3398,rl,140085,collision,13,-0.197
3399,rl,140118,too_close,33,0.4305
3400,rl,140159,too_close,41,0.3036
3401,rl,140184,success,25,0.5314
3402,rl,140196,success,12,0.7485
3403,rl,140216,collision,20,-0.1607
3404,rl,140260,collision,44,-0.1283
3405,rl,140276,success,16,0.6736
3406,rl,140292,too_close,16,0.6723
3407,rl,140313,success,21,0.5905
3408,rl,140350,too_close,37,0.3867
3409,rl,140381,too_close,31,0.4465
3410,rl,140436,too_close,55,0.1941
3411,rl,140443,success,7,0.8538
3412,rl,140495,too_close,52,0.2293
3413,rl,140504,too_close,9,0.7973
3414,rl,140507,collision,3,-0.2659
3415,rl,140523,too_close,16,0.6647
3416,rl,140549,success,26,0.5176
3417,rl,140580,too_close,31,0.3815
3418,rl,140585,too_close,5,0.8925
3419,rl,140609,success,24,0.5456
3420,rl,140674,too_close,65,0.1166
3421,rl,140774,timeout,100,-0.0304
3422,rl,140792,success,18,0.639
3423,rl,140825,too_close,33,0.3861
3424,rl,140878,too_close,53,0.2484
3425,rl,140880,collision,2,-0.2506
3426,rl,140888,success,8,0.8316
3427,rl,140948,too_close,60,0.1578
3428,rl,140956,collision,8,-0.2079
3429,rl,140974,too_close,18,0.6011
3430,rl,140984,success,10,0.7889
3431,rl,140992,success,8,0.8316
3432,rl,141016,too_close,24,0.5456
3433,rl,141022,collision,6,-0.3252
3434,rl,141035,success,13,0.729
3435,rl,141078,too_close,43,0.3308
3436,rl,141101,success,23,0.5602
3437,rl,141113,too_close,12,0.7475
3438,rl,141154,too_close,41,0.3487
3439,rl,141181,success,27,0.5027
3440,rl,141206,too_close,25,0.5306
3441,rl,141239,collision,33,-0.1717
3442,rl,141263,success,24,0.5456
3443,rl,141279,too_close,16,0.6736
3444,rl,141317,too_close,38,0.3724
3445,rl,141377,too_close,60,0.1998
3446,rl,141388,success,11,0.7684
3447,rl,141423,too_close,35,0.4001
3448,rl,141432,success,9,0.81
3449,rl,141444,too_close,12,0.7485
3450,rl,141509,too_close,65,0.1801
3451,rl,141518,success,9,0.81
3452,rl,141550,too_close,32,0.44
3453,rl,141576,too_close,26,0.5176
3454,rl,141591,success,15,0.6916
3455,rl,141624,too_close,33,0.4304
3456,rl,141650,too_close,26,0.4186
3457,rl,141656,success,6,0.8766
3458,rl,141668,success,12,0.7485
3459,rl,141674,success,6,0.8766
3460,rl,141702,too_close,28,0.4528
3461,rl,141728,too_close,26,0.493
3462,rl,141737,success,9,0.81
3463,rl,141753,too_close,16,0.6711
3464,rl,141759,success,6,0.8766
3465,rl,141772,success,13,0.729
3466,rl,141773,collision,1,-0.25
3467,rl,141784,success,11,0.7684
3468,rl,141812,too_close,28,0.4911
3469,rl,141821,collision,9,-0.2025
3470,rl,141824,collision,3,-0.2853
3471,rl,141885,too_close,61,0.2056
3472,rl,141895,success,10,0.7889
3473,rl,141900,too_close,5,0.9
3474,rl,141922,success,22,0.5751
3475,rl,141941,too_close,19,0.6184
3476,rl,141960,too_close,19,0.6224
3477,rl,142016,success,56,0.2349
3478,rl,142027,success,11,0.7684
3479,rl,142041,success,14,0.71
3480,rl,142089,success,48,0.29
3481,rl,142104,success,15,0.6916
3482,rl,142139,success,35,0.4084
3483,rl,142174,too_close,35,0.3995
3484,rl,142194,too_close,20,0.6063
3485,rl,142200,too_close,6,0.8675
3486,rl,142225,success,25,0.5314
3487,rl,142246,too_close,21,0.5905
3488,rl,142295,success,49,0.2824
3489,rl,142342,too_close,47,0.2968
3490,rl,142400,success,58,0.2228
3491,rl,142420,success,20,0.6063
3492,rl,142447,too_close,27,0.5042
3493,rl,142452,collision,5,-0.2261
3494,rl,142458,success,6,0.8766
3495,rl,142505,too_close,47,0.2823
3496,rl,142525,success,20,0.6063
3497,rl,142560,too_close,35,0.3775
3498,rl,142581,success,21,0.5905
3499,rl,142650,too_close,69,0.1585
3500,rl,142666,success,16,0.6736
3501,rl,142707,too_close,41,0.298
3502,rl,142759,too_close,52,0.245
3503,rl,142789,too_close,30,0.4551
3504,rl,142811,success,22,0.5751
3505,rl,142900,too_close,89,0.0976
3506,rl,142903,collision,3,-0.2408
3507,rl,142920,too_close,17,0.6558
3508,rl,142943,too_close,23,0.5087
3509,rl,143002,collision,59,-0.1679
3510,rl,143020,success,18,0.639
3511,rl,143041,success,21,0.5905
3512,rl,143047,success,6,0.8766
3513,rl,143070,success,23,0.5602
3514,rl,143093,too_close,23,0.5585
3515,rl,143141,too_close,48,0.29
3516,rl,143195,too_close,54,0.1755
3517,rl,143226,too_close,31,0.3927
3518,rl,143251,success,25,0.5314
3519,rl,143286,success,35,0.4084
3520,rl,143290,success,4,0.924
3521,rl,143308,too_close,18,0.6253
3522,rl,143346,too_close,38,0.3685
3523,rl,143364,too_close,18,0.6071
3524,rl,143401,too_close,37,0.3719
3525,rl,143419,collision,18,-0.1598
3526,rl,143454,too_close,35,0.4028
3527,rl,143461,success,7,0.8538
3528,rl,143471,success,10,0.7889
3529,rl,143503,too_close,32,0.4029
3530,rl,143518,success,15,0.6916
3531,rl,143536,success,18,0.639
3532,rl,143562,success,26,0.5176
3533,rl,143585,collision,23,-0.1583
3534,rl,143614,success,29,0.4783
3535,rl,143635,too_close,21,0.5905
3536,rl,143651,success,16,0.6736
3537,rl,143684,collision,33,-0.1515
3538,rl,143693,success,9,0.81
3539,rl,143726,too_close,33,0.4305
3540,rl,143826,timeout,100,-0.004
3541,rl,143835,success,9,0.81
3542,rl,143859,success,24,0.5456
3543,rl,143866,success,7,0.8538
3544,rl,143873,success,7,0.8538
3545,rl,143888,success,15,0.6916
3546,rl,143906,collision,18,-0.1598
3547,rl,143949,too_close,43,0.2848
3548,rl,143957,success,8,0.8316
3549,rl,143971,success,14,0.71
3550,rl,143991,too_close,20,0.582
3551,rl,144003,success,12,0.7485
3552,rl,144035,success,32,0.442
3553,rl,144072,success,37,0.3874
3554,rl,144087,success,15,0.6916
3555,rl,144104,success,17,0.6561
3556,rl,144139,too_close,35,0.3826
3557,rl,144170,too_close,31,0.3868
3558,rl,144188,success,18,0.639
3559,rl,144199,success,11,0.7684
3560,rl,144262,too_close,63,0.1845
3561,rl,144282,too_close,20,0.5456
3562,rl,144355,too_close,73,0.1114
3563,rl,144398,collision,43,-0.0879
3564,rl,144418,too_close,20,0.5937
3565,rl,144429,too_close,11,0.74
3566,rl,144481,success,52,0.261
3567,rl,144497,success,16,0.6736
3568,rl,144540,too_close,43,0.3308
3569,rl,144558,success,18,0.639
3570,rl,144569,success,11,0.7684
3571,rl,144597,too_close,28,0.4911
3572,rl,144605,success,8,0.8316
3573,rl,144624,too_close,19,0.6224
3574,rl,144627,too_close,3,0.902
3575,rl,144665,too_close,38,0.3263
3576,rl,144703,collision,38,-0.1311
3577,rl,144722,too_close,19,0.6043
3578,rl,144770,too_close,48,0.29
3579,rl,144814,too_close,44,0.3222
3580,rl,144862,too_close,48,0.242
3581,rl,144865,success,3,0.9487
3582,rl,144893,success,28,0.4911
3583,rl,144897,success,4,0.924
3584,rl,144909,collision,12,-0.1871
3585,rl,144936,success,27,0.5042
3586,rl,144941,success,5,0.9
3587,rl,144968,too_close,27,0.5042
3588,rl,144974,success,6,0.8766
3589,rl,144984,too_close,10,0.7771
3590,rl,144993,success,9,0.81
3591,rl,145008,too_close,15,0.6916
3592,rl,145032,too_close,24,0.5456
3593,rl,145054,success,22,0.5751
3594,rl,145057,success,3,0.9487
3595,rl,145084,too_close,27,0.5042
3596,rl,145087,collision,3,-0.2372
3597,rl,145101,success,14,0.71
3598,rl,145119,success,18,0.639
3599,rl,145136,collision,17,-0.164
3600,rl,145181,success,45,0.3138
3601,rl,145189,collision,8,-0.2255
3602,rl,145214,too_close,25,0.5301
3603,rl,145222,success,8,0.8316
3604,rl,145253,too_close,31,0.4138
3605,rl,145297,collision,44,-0.0852
3606,rl,145303,success,6,0.8766
3607,rl,145324,collision,21,-0.1476
3608,rl,145341,collision,17,-0.1922
3609,rl,145353,collision,12,-0.2033
3610,rl,145374,success,21,0.5905
3611,rl,145379,too_close,5,0.8963
3612,rl,145386,success,7,0.8538
3613,rl,145417,too_close,31,0.4325
3614,rl,145441,too_close,24,0.5272
3615,rl,145457,collision,16,-0.1684
3616,rl,145487,success,30,0.4659
3617,rl,145525,too_close,38,0.3623
3618,rl,145556,collision,31,-0.1147
3619,rl,145574,too_close,18,0.6254
3620,rl,145591,success,17,0.6561
3621,rl,145600,too_close,9,0.81
3622,rl,145631,success,31,0.4538
3623,rl,145636,too_close,5,0.8874
3624,rl,145640,success,4,0.924
3625,rl,145665,collision,25,-0.1359
3626,rl,145698,too_close,33,0.3605
3627,rl,145699,collision,1,-0.25
3628,rl,145725,too_close,26,0.5176
3629,rl,145804,too_close,79,0.1282
3630,rl,145820,success,16,0.6736
3631,rl,145834,too_close,14,0.6996
3632,rl,145858,too_close,24,0.5038
3633,rl,145877,too_close,19,0.5997
3634,rl,145914,too_close,37,0.3767
3635,rl,145951,too_close,37,0.3871
3636,rl,145971,too_close,20,0.5943
3637,rl,146002,success,31,0.4538
3638,rl,146023,too_close,21,0.5738
3639,rl,146029,collision,6,-0.2192
3640,rl,146033,success,4,0.924
3641,rl,146111,too_close,78,0.0859
3642,rl,146119,collision,8,-0.2113
3643,rl,146151,success,32,0.442
3644,rl,146181,success,30,0.4659
3645,rl,146213,too_close,32,0.442
3646,rl,146217,success,4,0.924
3647,rl,146245,success,28,0.4911
3648,rl,146320,too_close,75,0.1381
3649,rl,146349,success,29,0.4783
3650,rl,146418,too_close,69,0.1668
3651,rl,146425,collision,7,-0.2287
3652,rl,146461,too_close,36,0.3951
3653,rl,146468,success,7,0.8538
3654,rl,146474,success,6,0.8766
3655,rl,146488,success,14,0.71
3656,rl,146492,success,4,0.924
3657,rl,146542,too_close,50,0.2572
3658,rl,146578,collision,36,-0.1684
3659,rl,146586,success,8,0.8316
3660,rl,146604,success,18,0.639
3661,rl,146620,success,16,0.6736
3662,rl,146654,too_close,34,0.3761
3663,rl,146661,collision,7,-0.2438
3664,rl,146697,too_close,36,0.3252
3665,rl,146727,too_close,30,0.4659
3666,rl,146758,too_close,31,0.4081
3667,rl,146795,too_close,37,0.3448
3668,rl,146806,too_close,11,0.7664
3669,rl,146834,success,28,0.4911
3670,rl,146872,success,38,0.3773
3671,rl,146907,success,35,0.4084
3672,rl,146934,too_close,27,0.5006
3673,rl,146957,success,23,0.5602
3674,rl,146980,success,23,0.5602
3675,rl,147011,collision,31,-0.1134
3676,rl,147018,success,7,0.8538
3677,rl,147059,too_close,41,0.3254
3678,rl,147085,success,26,0.5176
3679,rl,147087,success,2,0.974
3680,rl,147128,too_close,41,0.3432
3681,rl,147135,success,7,0.8538
3682,rl,147159,too_close,24,0.5182
3683,rl,147166,success,7,0.8538
3684,rl,147186,too_close,20,0.601
3685,rl,147236,too_close,50,0.2546
3686,rl,147291,too_close,55,0.2411
3687,rl,147322,too_close,31,0.4329
3688,rl,147346,too_close,24,0.5375
3689,rl,147351,collision,5,-0.225
3690,rl,147363,success,12,0.7485
3691,rl,147374,too_close,11,0.7684
3692,rl,147393,collision,19,-0.1932
3693,rl,147417,too_close,24,0.5436
3694,rl,147459,too_close,42,0.3396
3695,rl,147463,success,4,0.924
3696,rl,147487,success,24,0.5456
3697,rl,147542,too_close,55,0.2408
3698,rl,147553,success,11,0.7684
3699,rl,147586,too_close,33,0.43
3700,rl,147635,too_close,49,0.2782
3701,rl,147675,too_close,40,0.2837
3702,rl,147707,too_close,32,0.442
3703,rl,147733,success,26,0.5176
3704,rl,147750,too_close,17,0.6085
3705,rl,147757,too_close,7,0.8538
3706,rl,147779,too_close,22,0.5657
3707,rl,147802,too_close,23,0.547
3708,rl,147813,too_close,11,0.7605
3709,rl,147822,success,9,0.81
3710,rl,147860,success,38,0.3773
3711,rl,147865,success,5,0.9
3712,rl,147907,too_close,42,0.3351
3713,rl,147920,collision,13,-0.1859
3714,rl,147935,success,15,0.6916
3715,rl,147953,too_close,18,0.6366
3716,rl,147980,success,27,0.5042
3717,rl,148015,too_close,35,0.4037
3718,rl,148019,collision,4,-0.2422
3719,rl,148044,too_close,25,0.5074
3720,rl,148060,success,16,0.6736
3721,rl,148102,too_close,42,0.3155
3722,rl,148122,success,20,0.6063
3723,rl,148130,success,8,0.8316
3724,rl,148154,success,24,0.5456
3725,rl,148163,success,9,0.81
3726,rl,148210,too_close,47,0.2569
3727,rl,148310,timeout,100,0.0
3728,rl,148317,collision,7,-0.2242
3729,rl,148337,too_close,20,0.6063
